0,0,1220672,328064,0,0,1332864,240640,0,0,1166080,735488,0,0,2168960,849152,0,0,2130240,647744,0,0,1480768,1491392,0,0,2290816,645312,0,0,1975616,212672,0,0,598400,951296,0,0,2735360,461952,0,0,2221376,1278400,0,0,2745472,82048,0,0,916800,900608
0,0,960896,669120,0,0,439360,470592,0,0,993856,1428672,0,0,1455168,1517696,0,0,1600896,989952,0,0,1216064,2224448,0,0,2076160,1319680,0,0,1347328,429376,0,0,313792,1661440,0,0,2106112,697536,0,0,1648640,1667904,0,0,1955456,153024,0,0,604672,1414208
0,0,610880,1288256,0,0,311296,898752,0,0,474560,1886912,0,0,1139968,2085376,0,0,1038080,1136576,0,0,539584,2406144,0,0,1741696,1982400,0,0,632704,524544,0,0,187136,2191936,0,0,1457472,1147904,0,0,932416,2397440,0,0,1394752,218048,0,0,336512,714304
0,0,188032,1462016,2496,0,270336,1472576,0,0,58880,1051392,0,0,726976,2438784,704,0,319808,1155456,0,0,211776,2597568,0,0,1022208,2563392,0,0,79488,768704,0,0,69632,2429888,7104,0,597376,1382464,0,0,241920,2566592,0,0,810688,308416,0,0,104128,1228032
0,0,24448,1502464,99584,0,100480,1992384,66368,0,0,1718144,1152,0,139520,2521344,183488,0,10304,1036032,128,0,5632,2595456,85824,0,330688,2714816,10304,0,0,653120,0,0,20032,2622336,309632,0,86464,1770048,19840,0,0,2887808,58240,0,220672,231168,88512,0,0,1851648
10688,0,0,1513664,422464,0,448,1649280,605696,0,0,941824,211264,0,0,2345024,666240,0,0,1565696,111104,0,0,2562432,474048,0,6016,2713216,60480,0,0,572096,151488,0,0,2444992,776064,0,0,1225984,428736,0,0,2509504,620608,0,1088,329024,374464,0,0,2544640
57152,0,0,1101248,778304,0,0,1633856,1299200,0,0,1073536,658816,0,0,1869888,1131072,0,0,1400064,375104,0,0,2127424,1051072,0,0,2386048,240832,0,0,268032,767232,0,0,1969472,1256448,0,0,781888,1121088,0,0,2016064,1446784,0,0,143616,778304,0,0,1686016
209408,0,0,758976,1248064,0,0,1161728,2006656,0,0,1101440,1180672,0,0,1283392,1624000,0,0,955840,670016,0,0,1787392,1597440,0,0,1807488,633792,0,0,188160,1555200,0,0,1268544,2092864,0,0,453440,1801216,0,0,1466048,2240640,0,0,104960,1250624,0,0,1282176
466432,0,0,262656,2199872,0,0,926400,2571584,0,0,789568,2054848,0,0,572160,1465664,0,0,407936,1146048,0,0,1109312,2162560,0,0,1030848,1066432,0,0,131968,2167616,0,0,553600,2334400,0,0,346944,2324672,0,0,1074496,2882688,0,0,66944,2298688,0,0,654144
1335104,0,0,71808,2066496,0,0,337856,2751360,960,0,420032,2343360,0,0,79424,1577984,0,0,205120,1344768,1792,0,464896,2693376,0,0,319104,1431232,0,0,112832,2604480,0,0,77056,2881280,0,0,110592,2618304,8640,0,501632,3304768,0,0,24064,3040960,0,0,408448
2104960,174464,0,0,1953152,0,0,28480,2416128,45952,0,159488,2313920,68736,0,0,1501632,0,0,49856,1474560,252544,0,26368,2646528,1920,0,7680,1501120,159040,0,52416,2791296,75200,0,0,2672192,0,0,18688,2662208,346944,0,106176,3459712,26816,0,0,3036224,13696,0,144256
2158912,776832,0,0,1371904,20800,0,0,2294592,146176,0,2112,2003136,472896,0,0,1846272,23424,0,0,1320832,909760,0,0,2785984,283392,0,0,1775360,846528,0,1984,2704832,525696,0,0,2769856,11648,0,0,2453824,1048768,0,0,3290560,416448,0,0,2513408,178816,0,320
1446464,1424128,0,0,1421184,180992,0,0,2080000,179776,0,0,1560768,718208,0,0,1726144,80000,0,0,882048,1730624,0,0,2055808,939008,0,0,418816,1736768,0,0,2360512,937216,0,0,2499392,41280,0,0,1911040,1809088,0,0,2875200,1029824,0,0,470144,876480,0,0
724480,2101824,0,0,1320704,220928,0,0,1417664,261760,0,0,1165312,970816,0,0,1047104,188992,0,0,682752,2402432,0,0,1592896,1600064,0,0,423616,2483776,0,0,1792448,1852416,0,0,1649728,115200,0,0,1371840,2492032,0,0,2296384,1711040,0,0,873856,1366592,0,0
288576,2344256,0,0,939840,305728,0,0,688768,427264,0,0,870720,1606400,0,0,781696,272064,0,0,269440,2902336,0,0,984704,2123072,0,0,233408,3156096,0,0,1072704,2201408,0,0,1359936,201536,0,0,676160,3059392,0,0,1540352,2240128,0,0,1019136,1993600,0,0
75264,2839232,0,0,592704,383360,0,0,218816,258944,0,0,420224,1888512,1344,0,335360,284160,0,0,46208,3122688,0,0,465408,2430144,2432,0,121536,3378560,0,0,345216,2401280,0,0,821376,245184,0,0,99392,3423808,0,0,704640,2446400,6656,0,500352,2265536,0,0
0,3106432,10816,0,169664,311488,57088,0,320,267520,0,0,29888,1391488,205568,0,130304,319360,70016,0,0,3373824,0,0,86208,2495616,235648,0,14528,3570240,6016,0,4032,3054912,49472,0,272832,164160,116096,0,0,3527360,0,0,84480,2608704,260544,0,93056,2788160,25280,0
